ISBN	Response Group	Log time	Log date
9783319337319	ItemAttributes	12:40:17	27:09:17
9783319285054	ItemAttributes	12:40:18	27:09:17
9783319216164	ItemAttributes	12:40:19	27:09:17
9783319222004	ItemAttributes	12:40:29	27:09:17
9783319225562	ItemAttributes	12:40:30	27:09:17
9783319304984	ItemAttributes	12:40:31	27:09:17
9783319240534	ItemAttributes	12:40:35	27:09:17
9783319443904	ItemAttributes	12:40:36	27:09:17
9783319241463	ItemAttributes	12:40:37	27:09:17
9783319216645	ItemAttributes	12:40:38	27:09:17
9783319315706	ItemAttributes	12:40:44	27:09:17
9783319197241	ItemAttributes	12:40:45	27:09:17
9783319225951	ItemAttributes	12:40:46	27:09:17
9783319306001	ItemAttributes	12:40:54	27:09:17
9783319331706	ItemAttributes	12:40:55	27:09:17
9783319317403	ItemAttributes	12:40:56	27:09:17
9783319445519	ItemAttributes	12:40:57	27:09:17
9783319392844	ItemAttributes	12:40:58	27:09:17
9783319242965	ItemAttributes	12:41:02	27:09:17
9783319435879	ItemAttributes	12:41:03	27:09:17
9783319445021	ItemAttributes	12:41:04	27:09:17
9783319235080	ItemAttributes	12:41:05	27:09:17
9783319324067	ItemAttributes	12:41:11	27:09:17
9783319286952	ItemAttributes	12:41:12	27:09:17
9783319297804	ItemAttributes	12:41:14	27:09:17
9783319449944	ItemAttributes	12:41:15	27:09:17
9783319337760	ItemAttributes	12:41:16	27:09:17
9783319293042	ItemAttributes	12:41:17	27:09:17
9783319250984	ItemAttributes	12:41:18	27:09:17
9783319217703	ItemAttributes	12:41:22	27:09:17
9783319235721	ItemAttributes	12:41:23	27:09:17
9783319266220	ItemAttributes	12:41:24	27:09:17
9783319318868	ItemAttributes	12:41:34	27:09:17
9783319370255	ItemAttributes	12:41:35	27:09:17
9783319226316	ItemAttributes	12:41:36	27:09:17
9783319303772	ItemAttributes	12:41:37	27:09:17
9783319311005	ItemAttributes	12:41:41	27:09:17
9783319252216	ItemAttributes	12:41:42	27:09:17
9783319419435	ItemAttributes	12:41:43	27:09:17
9783319220642	ItemAttributes	12:41:45	27:09:17
9783319273570	ItemAttributes	12:41:46	27:09:17
9783319243832	ItemAttributes	12:41:50	27:09:17
9783319296517	ItemAttributes	12:41:51	27:09:17
9783319208459	ItemAttributes	12:41:52	27:09:17
9783319322728	ItemAttributes	12:41:53	27:09:17
9783319300382	ItemAttributes	12:41:56	27:09:17
9783319278940	ItemAttributes	12:41:58	27:09:17
9783319249858	ItemAttributes	12:41:59	27:09:17
9783319238760	ItemAttributes	12:42:00	27:09:17
9783319216553	ItemAttributes	12:42:08	27:09:17
9783319267029	ItemAttributes	12:42:09	27:09:17
9783319310190	ItemAttributes	12:42:10	27:09:17
9783319211329	ItemAttributes	12:42:16	27:09:17
9783319258126	ItemAttributes	12:42:17	27:09:17
9783319428475	ItemAttributes	12:42:18	27:09:17
9783319320519	ItemAttributes	12:42:19	27:09:17
9783319463728	ItemAttributes	12:42:22	27:09:17
9783319231228	ItemAttributes	12:42:24	27:09:17
9783319313337	ItemAttributes	12:42:25	27:09:17
9783319388472	ItemAttributes	12:42:26	27:09:17
9783319322155	ItemAttributes	12:42:27	27:09:17
9783319289182	ItemAttributes	12:42:29	27:09:17
9783319249223	ItemAttributes	12:42:30	27:09:17
9783319241708	ItemAttributes	12:42:31	27:09:17
9783319340920	ItemAttributes	12:42:32	27:09:17
9783319315034	ItemAttributes	12:42:38	27:09:17
9783319397313	ItemAttributes	12:42:39	27:09:17
9783319506654	ItemAttributes	12:42:40	27:09:17
9783319264578	ItemAttributes	12:42:42	27:09:17
9783319268460	ItemAttributes	12:42:46	27:09:17
9783319225920	ItemAttributes	12:42:50	27:09:17
9783319227061	ItemAttributes	12:42:51	27:09:17
9783319233529	ItemAttributes	12:42:52	27:09:17
9783319277585	ItemAttributes	12:42:53	27:09:17
9783319296456	ItemAttributes	12:42:55	27:09:17
9783319270623	ItemAttributes	12:42:56	27:09:17
9783319303659	ItemAttributes	12:42:57	27:09:17
9783319275901	ItemAttributes	12:42:58	27:09:17
9783319270654	ItemAttributes	12:43:01	27:09:17
9783319232577	ItemAttributes	12:43:03	27:09:17
9783319304588	ItemAttributes	12:43:04	27:09:17
9783319264981	ItemAttributes	12:43:05	27:09:17
9783319247816	ItemAttributes	12:43:06	27:09:17
9783319262833	ItemAttributes	12:43:12	27:09:17
9783319267418	ItemAttributes	12:43:13	27:09:17
9783319246048	ItemAttributes	12:43:14	27:09:17
9783319257761	ItemAttributes	12:43:17	27:09:17
9783319243207	ItemAttributes	12:43:19	27:09:17
9783319251615	ItemAttributes	12:43:20	27:09:17
9783319299495	ItemAttributes	12:43:21	27:09:17
9783319248844	ItemAttributes	12:43:22	27:09:17
9783319270234	ItemAttributes	12:43:26	27:09:17
9783319411286	ItemAttributes	12:43:27	27:09:17
9783319250366	ItemAttributes	12:43:28	27:09:17
9783319419220	ItemAttributes	12:43:29	27:09:17
9783319337821	ItemAttributes	12:43:37	27:09:17
9783319445298	ItemAttributes	12:43:38	27:09:17
9783319259956	ItemAttributes	12:43:39	27:09:17
9783319297989	ItemAttributes	12:43:43	27:09:17
9783319323985	ItemAttributes	12:43:44	27:09:17
9783319278971	ItemAttributes	12:43:45	27:09:17
9783319351216	ItemAttributes	12:43:46	27:09:17
9783319263106	ItemAttributes	12:43:47	27:09:17
9783319314280	ItemAttributes	12:43:49	27:09:17
9783319473727	ItemAttributes	12:43:50	27:09:17
9783319314945	ItemAttributes	12:43:51	27:09:17
9783319336473	ItemAttributes	12:43:52	27:09:17
9783319311616	ItemAttributes	12:43:56	27:09:17
9783319433547	ItemAttributes	12:43:57	27:09:17
9783319294056	ItemAttributes	12:43:58	27:09:17
9783319328010	ItemAttributes	12:43:59	27:09:17
9783319310282	ItemAttributes	12:44:01	27:09:17
9783319269900	ItemAttributes	12:44:02	27:09:17
9783319282022	ItemAttributes	12:44:03	27:09:17
9783319268613	ItemAttributes	12:44:04	27:09:17
9783319319322	ItemAttributes	12:44:10	27:09:17
9783319260617	ItemAttributes	12:44:11	27:09:17
9783319260648	ItemAttributes	12:44:15	27:09:17
9783319323237	ItemAttributes	12:44:16	27:09:17
9783319427805	ItemAttributes	12:44:20	27:09:17
9783319269573	ItemAttributes	12:44:21	27:09:17
9783319428802	ItemAttributes	12:44:22	27:09:17
9783319403038	ItemAttributes	12:44:23	27:09:17
9783319322841	ItemAttributes	12:44:25	27:09:17
9783319272023	ItemAttributes	12:44:28	27:09:17
9783319458649	ItemAttributes	12:44:29	27:09:17
9783319393230	ItemAttributes	12:44:30	27:09:17
9783319271576	ItemAttributes	12:44:31	27:09:17
9783319297620	ItemAttributes	12:44:33	27:09:17
9783319298580	ItemAttributes	12:44:34	27:09:17
9783319325446	ItemAttributes	12:44:35	27:09:17
9783319290386	ItemAttributes	12:44:36	27:09:17
9783319304953	ItemAttributes	12:44:40	27:09:17
9783319298764	ItemAttributes	12:44:41	27:09:17
9783319275697	ItemAttributes	12:44:42	27:09:17
9783319288468	ItemAttributes	12:44:43	27:09:17
9783319316154	ItemAttributes	12:44:47	27:09:17
9783319314525	ItemAttributes	12:44:48	27:09:17
9783319388564	ItemAttributes	12:44:49	27:09:17
9783319395487	ItemAttributes	12:44:50	27:09:17
9783319320120	ItemAttributes	12:44:51	27:09:17
9783319423869	ItemAttributes	12:44:53	27:09:17
9783319313573	ItemAttributes	12:44:54	27:09:17
9783319398044	ItemAttributes	12:44:55	27:09:17
9783319285023	ItemAttributes	12:44:56	27:09:17
9783319275390	ItemAttributes	12:45:00	27:09:17
9783319402154	ItemAttributes	12:45:01	27:09:17
9783319391571	ItemAttributes	12:45:02	27:09:17
9783319306063	ItemAttributes	12:45:03	27:09:17
9783319440262	ItemAttributes	12:45:04	27:09:17
9783319477404	ItemAttributes	12:45:06	27:09:17
9783319316246	ItemAttributes	12:45:07	27:09:17
9783319470412	ItemAttributes	12:45:08	27:09:17
9783319413563	ItemAttributes	12:45:09	27:09:17
9783319295039	ItemAttributes	12:45:13	27:09:17
9783319448343	ItemAttributes	12:45:14	27:09:17
9783319491745	ItemAttributes	12:45:15	27:09:17
9783319294728	ItemAttributes	12:45:16	27:09:17
9783319328584	ItemAttributes	12:45:20	27:09:17
9783319307817	ItemAttributes	12:45:21	27:09:17
9783319276700	ItemAttributes	12:45:22	27:09:17
9783319290980	ItemAttributes	12:45:23	27:09:17
9783319276731	ItemAttributes	12:45:24	27:09:17
9783319388861	ItemAttributes	12:45:30	27:09:17
9783319276823	ItemAttributes	12:45:31	27:09:17
9783319463636	ItemAttributes	12:45:32	27:09:17
9783319299129	ItemAttributes	12:45:33	27:09:17
9783319351391	ItemAttributes	12:45:37	27:09:17
9783319288765	ItemAttributes	12:45:38	27:09:17
9783319280004	ItemAttributes	12:45:39	27:09:17
9783319403366	ItemAttributes	12:45:40	27:09:17
9783319306643	ItemAttributes	12:45:48	27:09:17
9783319305837	ItemAttributes	12:45:49	27:09:17
9783319454078	ItemAttributes	12:45:50	27:09:17
9783319292687	ItemAttributes	12:45:51	27:09:17
9783319404325	ItemAttributes	12:45:53	27:09:17
9783319319834	ItemAttributes	12:45:54	27:09:17
9783319335025	ItemAttributes	12:45:55	27:09:17
9783319456409	ItemAttributes	12:46:05	27:09:17
9783319393148	ItemAttributes	12:46:06	27:09:17
9783319406534	ItemAttributes	12:46:07	27:09:17
9783319288017	ItemAttributes	12:46:11	27:09:17
9783319424736	ItemAttributes	12:46:12	27:09:17
9783319334691	ItemAttributes	12:46:22	27:09:17
9783319282695	ItemAttributes	12:46:23	27:09:17
9783319307992	ItemAttributes	12:46:24	27:09:17
9783319306032	ItemAttributes	12:46:27	27:09:17
9783319387789	ItemAttributes	12:46:31	27:09:17
9783319288796	ItemAttributes	12:46:32	27:09:17
9783319398792	ItemAttributes	12:46:36	27:09:17
9783319302874	ItemAttributes	12:46:37	27:09:17
9783319397559	ItemAttributes	12:46:38	27:09:17
9783319326238	ItemAttributes	12:46:39	27:09:17
9783319302843	ItemAttributes	12:46:43	27:09:17
9783319420394	ItemAttributes	12:46:44	27:09:17
9783319406879	ItemAttributes	12:46:45	27:09:17
9783319302362	ItemAttributes	12:46:53	27:09:17
9783319294759	ItemAttributes	12:46:54	27:09:17
9783319321172	ItemAttributes	12:46:55	27:09:17
9783319398525	ItemAttributes	12:46:57	27:09:17
9783319293813	ItemAttributes	12:47:00	27:09:17
9783319457499	ItemAttributes	12:47:01	27:09:17
9783319318714	ItemAttributes	12:47:02	27:09:17
9783319314174	ItemAttributes	12:47:03	27:09:17
9783319503486	ItemAttributes	12:47:05	27:09:17
9783319304892	ItemAttributes	12:47:06	27:09:17
9783319324753	ItemAttributes	12:47:07	27:09:17
9783319339351	ItemAttributes	12:47:08	27:09:17
9783319408828	ItemAttributes	12:47:14	27:09:17
9783319414409	ItemAttributes	12:47:15	27:09:17
9783319339900	ItemAttributes	12:47:16	27:09:17
9783319336442	ItemAttributes	12:47:20	27:09:17
9783319404202	ItemAttributes	12:47:21	27:09:17
9783319336534	ItemAttributes	12:47:22	27:09:17
9783319331379	ItemAttributes	12:47:23	27:09:17
9783319336688	ItemAttributes	12:47:29	27:09:17
9783319325293	ItemAttributes	12:47:32	27:09:17
9783319314853	ItemAttributes	12:47:33	27:09:17
9783319318448	ItemAttributes	12:47:34	27:09:17
9783319298825	ItemAttributes	12:47:36	27:09:17
9783319469218	ItemAttributes	12:47:37	27:09:17
9783319302423	ItemAttributes	12:47:38	27:09:17
9783319416786	ItemAttributes	12:47:39	27:09:17
9783319476049	ItemAttributes	12:47:43	27:09:17
9783319470320	ItemAttributes	12:47:44	27:09:17
9783319318905	ItemAttributes	12:47:45	27:09:17
9783319424163	ItemAttributes	12:47:46	27:09:17
9783319322575	ItemAttributes	12:47:50	27:09:17
9783319441436	ItemAttributes	12:47:51	27:09:17
9783319456133	ItemAttributes	12:47:52	27:09:17
9783319455495	ItemAttributes	12:47:53	27:09:17
9783319335742	ItemAttributes	12:47:54	27:09:17
9783319463063	ItemAttributes	12:47:56	27:09:17
9783319420189	ItemAttributes	12:47:57	27:09:17
9783319309354	ItemAttributes	12:47:58	27:09:17
9783319451794	ItemAttributes	12:48:02	27:09:17
9783319340111	ItemAttributes	12:48:03	27:09:17
9783319336657	ItemAttributes	12:48:04	27:09:17
9783319394497	ItemAttributes	12:48:05	27:09:17
9783319394169	ItemAttributes	12:48:06	27:09:17
9783319448954	ItemAttributes	12:48:14	27:09:17
9783319412184	ItemAttributes	12:48:15	27:09:17
9783319334097	ItemAttributes	12:48:16	27:09:17
9783319457376	ItemAttributes	12:48:21	27:09:17
9783319403939	ItemAttributes	12:48:25	27:09:17
9783319315584	ItemAttributes	12:48:26	27:09:17
9783319392639	ItemAttributes	12:48:27	27:09:17
9783319394886	ItemAttributes	12:48:29	27:09:17
9783319397108	ItemAttributes	12:48:30	27:09:17
9783319394251	ItemAttributes	12:48:31	27:09:17
9783319317687	ItemAttributes	12:48:32	27:09:17
9783319471747	ItemAttributes	12:48:33	27:09:17
9783319480022	ItemAttributes	12:48:39	27:09:17
9783319318073	ItemAttributes	12:48:40	27:09:17
9783319404172	ItemAttributes	12:48:41	27:09:17
9783319464534	ItemAttributes	12:48:42	27:09:17
9783319464770	ItemAttributes	12:48:44	27:09:17
9783319388779	ItemAttributes	12:48:45	27:09:17
9783319336954	ItemAttributes	12:48:46	27:09:17
9783319338002	ItemAttributes	12:48:47	27:09:17
9783319393445	ItemAttributes	12:48:48	27:09:17
9783319320489	ItemAttributes	12:48:50	27:09:17
9783319403243	ItemAttributes	12:48:51	27:09:17
9783319328379	ItemAttributes	12:48:52	27:09:17
9783319323596	ItemAttributes	12:48:53	27:09:17
9783319400044	ItemAttributes	12:48:55	27:09:17
9783319490458	ItemAttributes	12:48:56	27:09:17
9783319326665	ItemAttributes	12:48:57	27:09:17
9783319454795	ItemAttributes	12:48:58	27:09:17
9783319411798	ItemAttributes	12:49:04	27:09:17
9783319394282	ItemAttributes	12:49:05	27:09:17
9783319432212	ItemAttributes	12:49:06	27:09:17
9783319452753	ItemAttributes	12:49:07	27:09:17
9783319328041	ItemAttributes	12:49:08	27:09:17
9783319403212	ItemAttributes	12:49:12	27:09:17
9783319436555	ItemAttributes	12:49:13	27:09:17
9783319397047	ItemAttributes	12:49:14	27:09:17
9783319408194	ItemAttributes	12:49:22	27:09:17
9783319487458	ItemAttributes	12:49:23	27:09:17
9783319401706	ItemAttributes	12:49:24	27:09:17
9783319336800	ItemAttributes	12:49:25	27:09:17
9783319433844	ItemAttributes	12:49:29	27:09:17
9783319487571	ItemAttributes	12:49:30	27:09:17
9783319459301	ItemAttributes	12:49:31	27:09:17
9783319339535	ItemAttributes	12:49:35	27:09:17
9783319455273	ItemAttributes	12:49:36	27:09:17
9783319340951	ItemAttributes	12:49:37	27:09:17
9783319423715	ItemAttributes	12:49:38	27:09:17
9783319486543	ItemAttributes	12:49:39	27:09:17
9783319434636	ItemAttributes	12:49:41	27:09:17
9783319399034	ItemAttributes	12:49:42	27:09:17
9783319401584	ItemAttributes	12:49:43	27:09:17
9783319459394	ItemAttributes	12:49:44	27:09:17
9783319488684	ItemAttributes	12:49:48	27:09:17
9783319410449	ItemAttributes	12:49:49	27:09:17
9783319406381	ItemAttributes	12:49:50	27:09:17
9783319479392	ItemAttributes	12:49:51	27:09:17
9783319393773	ItemAttributes	12:49:52	27:09:17
9783319393803	ItemAttributes	12:49:54	27:09:17
9783319415277	ItemAttributes	12:49:55	27:09:17
9783319417530	ItemAttributes	12:49:56	27:09:17
9783319417325	ItemAttributes	12:50:02	27:09:17
9783319471174	ItemAttributes	12:50:03	27:09:17
9783319398617	ItemAttributes	12:50:05	27:09:17
9783319426570	ItemAttributes	12:50:06	27:09:17
9783319418131	ItemAttributes	12:50:07	27:09:17
9783319399546	ItemAttributes	12:50:08	27:09:17
9783319401799	ItemAttributes	12:50:09	27:09:17
9783319505015	ItemAttributes	12:50:16	27:09:17
9783319425139	ItemAttributes	12:50:17	27:09:17
9783319403663	ItemAttributes	12:50:18	27:09:17
9783319490007	ItemAttributes	12:50:19	27:09:17
9783319415789	ItemAttributes	12:50:25	27:09:17
9783319428864	ItemAttributes	12:50:26	27:09:17
9783319415512	ItemAttributes	12:50:27	27:09:17
9783319415604	ItemAttributes	12:50:28	27:09:17
9783319417622	ItemAttributes	12:50:30	27:09:17
9783319465135	ItemAttributes	12:50:31	27:09:17
9783319417684	ItemAttributes	12:50:32	27:09:17
9783319419190	ItemAttributes	12:50:33	27:09:17
9783319478111	ItemAttributes	12:50:34	27:09:17
9783319423449	ItemAttributes	12:50:36	27:09:17
9783319488165	ItemAttributes	12:50:37	27:09:17
9783319428352	ItemAttributes	12:50:38	27:09:17
9783319450032	ItemAttributes	12:50:39	27:09:17
9783319454405	ItemAttributes	12:50:43	27:09:17
9783319513751	ItemAttributes	12:50:44	27:09:17
9783319443409	ItemAttributes	12:50:45	27:09:17
9783319455587	ItemAttributes	12:50:46	27:09:17
9783319484921	ItemAttributes	12:50:50	27:09:17
9783319458229	ItemAttributes	12:50:51	27:09:17
9783319510309	ItemAttributes	12:50:52	27:09:17
9783319476797	ItemAttributes	12:50:53	27:09:17
9783319489889	ItemAttributes	12:50:57	27:09:17
9783319499437	ItemAttributes	12:50:58	27:09:17
9783319476643	ItemAttributes	12:50:59	27:09:17
9783319486208	ItemAttributes	12:51:07	27:09:17
9783319486086	ItemAttributes	12:51:08	27:09:17
9783319486130	ItemAttributes	12:51:09	27:09:17
9783319485799	ItemAttributes	12:51:10	27:09:17
9783319485645	ItemAttributes	12:51:14	27:09:17
9783319486239	ItemAttributes	12:51:17	27:09:17
9783319485737	ItemAttributes	12:51:18	27:09:17
9783319485911	ItemAttributes	12:51:19	27:09:17
9783319485935	ItemAttributes	12:51:20	27:09:17
9783319485997	ItemAttributes	12:51:22	27:09:17
9783319484716	ItemAttributes	12:51:23	27:09:17
9783319511382	ItemAttributes	12:51:24	27:09:17
9783319487397	ItemAttributes	12:51:25	27:09:17
9783319487366	ItemAttributes	12:51:26	27:09:17
9783319492377	ItemAttributes	12:51:28	27:09:17
9783319546865	ItemAttributes	12:51:29	27:09:17
9783319491479	ItemAttributes	12:51:30	27:09:17
9783319497860	ItemAttributes	12:51:31	27:09:17
9783319501055	ItemAttributes	12:51:32	27:09:17
9783319509341	ItemAttributes	12:51:36	27:09:17
9783319521619	ItemAttributes	12:51:37	27:09:17
9783319550015	ItemAttributes	12:51:38	27:09:17
9783319555232	ItemAttributes	12:51:39	27:09:17
9783319557946	ItemAttributes	12:51:43	27:09:17
9783658127251	ItemAttributes	12:51:44	27:09:17
9783658130329	ItemAttributes	12:51:45	27:09:17
9783658120528	ItemAttributes	12:51:53	27:09:17
9783658113919	ItemAttributes	12:51:54	27:09:17
9783658027858	ItemAttributes	12:51:55	27:09:17
9783658120481	ItemAttributes	12:51:59	27:09:17
9783658119539	ItemAttributes	12:52:00	27:09:17
9783531173023	ItemAttributes	12:52:01	27:09:17
9783531178073	ItemAttributes	12:52:07	27:09:17
9783658102968	ItemAttributes	12:52:08	27:09:17
9783658098025	ItemAttributes	12:52:09	27:09:17
9783658110697	ItemAttributes	12:52:10	27:09:17
9783658067229	ItemAttributes	12:52:13	27:09:17
9783658071325	ItemAttributes	12:52:15	27:09:17
9783658050603	ItemAttributes	12:52:16	27:09:17
9783834930422	ItemAttributes	12:52:17	27:09:17
9783658122478	ItemAttributes	12:52:18	27:09:17
9783658028312	ItemAttributes	12:52:19	27:09:17
9783834816825	ItemAttributes	12:52:21	27:09:17
9783834804129	ItemAttributes	12:52:22	27:09:17
9783658038564	ItemAttributes	12:52:23	27:09:17
9783658150167	ItemAttributes	12:52:24	27:09:17
9783658121174	ItemAttributes	12:52:30	27:09:17
9783658123437	ItemAttributes	12:52:31	27:09:17
9783658028374	ItemAttributes	12:52:32	27:09:17
9783834940223	ItemAttributes	12:52:38	27:09:17
9783658121501	ItemAttributes	12:52:39	27:09:17
9783658003104	ItemAttributes	12:52:40	27:09:17
9783658015046	ItemAttributes	12:52:41	27:09:17
9783658019129	ItemAttributes	12:52:42	27:09:17
9783658023416	ItemAttributes	12:52:44	27:09:17
9783658026417	ItemAttributes	12:52:45	27:09:17
9783658026974	ItemAttributes	12:52:46	27:09:17
9783658036881	ItemAttributes	12:52:48	27:09:17
9783658038083	ItemAttributes	12:52:49	27:09:17
9783658040307	ItemAttributes	12:52:50	27:09:17
9783658043391	ItemAttributes	12:52:51	27:09:17
9783658049836	ItemAttributes	12:52:53	27:09:17
9783658062934	ItemAttributes	12:52:54	27:09:17
9783658049966	ItemAttributes	12:52:55	27:09:17
9783834934413	ItemAttributes	12:52:56	27:09:17
9783658082321	ItemAttributes	12:53:00	27:09:17
9783658075613	ItemAttributes	12:53:01	27:09:17
9783658104153	ItemAttributes	12:53:02	27:09:17
9783658100148	ItemAttributes	12:53:06	27:09:17
9783658104566	ItemAttributes	12:53:07	27:09:17
9783658057664	ItemAttributes	12:53:08	27:09:17
9783658110093	ItemAttributes	12:53:09	27:09:17
9783658072155	ItemAttributes	12:53:10	27:09:17
9783658081195	ItemAttributes	12:53:14	27:09:17
9783658073671	ItemAttributes	12:53:15	27:09:17
9783658071936	ItemAttributes	12:53:16	27:09:17
9783658069377	ItemAttributes	12:53:17	27:09:17
9783658119096	ItemAttributes	12:53:19	27:09:17
9783658103972	ItemAttributes	12:53:20	27:09:17
9783658078072	ItemAttributes	12:53:21	27:09:17
9783658081348	ItemAttributes	12:53:22	27:09:17
9783658094232	ItemAttributes	12:53:23	27:09:17
9783658114916	ItemAttributes	12:53:25	27:09:17
9783658081850	ItemAttributes	12:53:26	27:09:17
9783658104399	ItemAttributes	12:53:27	27:09:17
9783658100360	ItemAttributes	12:53:28	27:09:17
9783658106324	ItemAttributes	12:53:30	27:09:17
9783658106140	ItemAttributes	12:53:31	27:09:17
9783658119928	ItemAttributes	12:53:32	27:09:17
9783658095192	ItemAttributes	12:53:33	27:09:17
9783658085018	ItemAttributes	12:53:35	27:09:17
9783658085117	ItemAttributes	12:53:36	27:09:17
9783658091408	ItemAttributes	12:53:37	27:09:17
9783658089757	ItemAttributes	12:53:38	27:09:17
9783658087418	ItemAttributes	12:53:40	27:09:17
9783658088088	ItemAttributes	12:53:41	27:09:17
9783658098513	ItemAttributes	12:53:42	27:09:17
9783658119553	ItemAttributes	12:53:43	27:09:17
9783658094133	ItemAttributes	12:53:45	27:09:17
9783658096540	ItemAttributes	12:53:46	27:09:17
9783658096526	ItemAttributes	12:53:47	27:09:17
9783658097820	ItemAttributes	12:53:48	27:09:17
9783658096359	ItemAttributes	12:53:52	27:09:17
9783658098490	ItemAttributes	12:53:53	27:09:17
9783658099633	ItemAttributes	12:53:54	27:09:17
9783658101541	ItemAttributes	12:53:55	27:09:17
9783658108298	ItemAttributes	12:54:01	27:09:17
9783658104016	ItemAttributes	12:54:02	27:09:17
9783658116965	ItemAttributes	12:54:03	27:09:17
9783658106577	ItemAttributes	12:54:04	27:09:17
9783658117702	ItemAttributes	12:54:08	27:09:17
9783658110949	ItemAttributes	12:54:09	27:09:17
9783658103286	ItemAttributes	12:54:10	27:09:17
9783658103705	ItemAttributes	12:54:11	27:09:17
9783658129217	ItemAttributes	12:54:15	27:09:17
9783658104214	ItemAttributes	12:54:16	27:09:17
9783658117740	ItemAttributes	12:54:17	27:09:17
9783658115562	ItemAttributes	12:54:19	27:09:17
9783658105860	ItemAttributes	12:54:20	27:09:17
9783658105136	ItemAttributes	12:54:21	27:09:17
9783658109653	ItemAttributes	12:54:22	27:09:17
9783658106225	ItemAttributes	12:54:26	27:09:17
9783658117580	ItemAttributes	12:54:27	27:09:17
9783658121426	ItemAttributes	12:54:28	27:09:17
9783658108953	ItemAttributes	12:54:34	27:09:17
9783658107550	ItemAttributes	12:54:35	27:09:17
9783658108076	ItemAttributes	12:54:36	27:09:17
9783658109318	ItemAttributes	12:54:37	27:09:17
9783658108656	ItemAttributes	12:54:41	27:09:17
9783658109059	ItemAttributes	12:54:42	27:09:17
9783658109097	ItemAttributes	12:54:43	27:09:17
9783658109394	ItemAttributes	12:54:49	27:09:17
9783658109554	ItemAttributes	12:54:50	27:09:17
9783658111656	ItemAttributes	12:54:51	27:09:17
9783658116224	ItemAttributes	12:54:52	27:09:17
9783658111335	ItemAttributes	12:54:56	27:09:17
9783658111618	ItemAttributes	12:54:57	27:09:17
9783658111670	ItemAttributes	12:54:58	27:09:17
9783658113537	ItemAttributes	12:55:02	27:09:17
9783658112059	ItemAttributes	12:55:03	27:09:17
9783658114251	ItemAttributes	12:55:04	27:09:17
9783658115647	ItemAttributes	12:55:05	27:09:17
9783658114152	ItemAttributes	12:55:07	27:09:17
9783658112387	ItemAttributes	12:55:08	27:09:17
9783658145514	ItemAttributes	12:55:09	27:09:17
9783658112554	ItemAttributes	12:55:13	27:09:17
9783658113957	ItemAttributes	12:55:14	27:09:17
9783658115845	ItemAttributes	12:55:15	27:09:17
9783658115173	ItemAttributes	12:55:16	27:09:17
9783658114459	ItemAttributes	12:55:18	27:09:17
9783658114657	ItemAttributes	12:55:19	27:09:17
9783658115036	ItemAttributes	12:55:20	27:09:17
9783658115500	ItemAttributes	12:55:23	27:09:17
9783658130831	ItemAttributes	12:55:27	27:09:17
9783658118082	ItemAttributes	12:55:28	27:09:17
9783658117849	ItemAttributes	12:55:29	27:09:17
9783658116248	ItemAttributes	12:55:30	27:09:17
9783658139292	ItemAttributes	12:55:32	27:09:17
9783658119195	ItemAttributes	12:55:33	27:09:17
9783658118754	ItemAttributes	12:55:34	27:09:17
9783658120115	ItemAttributes	12:55:35	27:09:17
9783658119454	ItemAttributes	12:55:39	27:09:17
9783658119430	ItemAttributes	12:55:40	27:09:17
9783658119997	ItemAttributes	12:55:41	27:09:17
9783658120566	ItemAttributes	12:55:42	27:09:17
9783658120368	ItemAttributes	12:55:44	27:09:17
9783658120443	ItemAttributes	12:55:45	27:09:17
9783658122386	ItemAttributes	12:55:46	27:09:17
9783658120641	ItemAttributes	12:55:47	27:09:17
9783658121785	ItemAttributes	12:55:48	27:09:17
9783658121310	ItemAttributes	12:55:50	27:09:17
9783658121020	ItemAttributes	12:55:51	27:09:17
9783658123482	ItemAttributes	12:55:52	27:09:17
9783658122980	ItemAttributes	12:55:53	27:09:17
9783658122225	ItemAttributes	12:55:57	27:09:17
9783658126339	ItemAttributes	12:55:58	27:09:17
9783658122843	ItemAttributes	12:55:59	27:09:17
9783658125462	ItemAttributes	12:56:00	27:09:17
9783658124380	ItemAttributes	12:56:01	27:09:17
9783658143985	ItemAttributes	12:56:03	27:09:17
9783658135911	ItemAttributes	12:56:04	27:09:17
9783658128296	ItemAttributes	12:56:05	27:09:17
9783658123734	ItemAttributes	12:56:07	27:09:17
9783658124496	ItemAttributes	12:56:08	27:09:17
9783658124687	ItemAttributes	12:56:09	27:09:17
9783658125127	ItemAttributes	12:56:10	27:09:17
9783658126155	ItemAttributes	12:56:17	27:09:17
9783658127084	ItemAttributes	12:56:18	27:09:17
9783658129705	ItemAttributes	12:56:19	27:09:17
9783658124892	ItemAttributes	12:56:23	27:09:17
9783658124663	ItemAttributes	12:56:24	27:09:17
9783658129170	ItemAttributes	12:56:25	27:09:17
9783658125448	ItemAttributes	12:56:26	27:09:17
9783658124854	ItemAttributes	12:56:30	27:09:17
9783658127206	ItemAttributes	12:56:31	27:09:17
9783658145705	ItemAttributes	12:56:32	27:09:17
9783658127527	ItemAttributes	12:56:35	27:09:17
9783658125561	ItemAttributes	12:56:37	27:09:17
9783658127640	ItemAttributes	12:56:38	27:09:17
9783658125981	ItemAttributes	12:56:39	27:09:17
9783658130794	ItemAttributes	12:56:41	27:09:17
